Order Id,Date,Meal Id,Company Id,Date of Meal,Participants,Meal Price,Type of Meal,Heroes Adjustment
AYY9PCZUJO3O4WEY,2016-03-02,IMIFJUN17NQBD162,NUQS9SHQH6IU92V8,2016-03-06 08:00:00+01:00,['Lois Adams' 'Johnny Pollara' 'Adam Hacker' 'Helen Gomez'],109.0,Breakfast,False
XMIIBIZ3TNASFQAO,2016-04-10,XHPWYQI23I0PSRSL,NUQS9SHQH6IU92V8,2016-04-09 12:00:00+02:00,['Andrew Phan'],41.0,Lunch,False
PSIF6GVMSLM2MYD2,2016-11-28,V11T33KU84Z3ZR9T,NUQS9SHQH6IU92V8,2016-11-25 12:00:00+01:00,['Tyron Speer'],173.0,Lunch,False
SN05KOIHQG501JSG,2016-03-14,00ISXEOJ0J0UTCM7,NUQS9SHQH6IU92V8,2016-03-11 13:00:00+01:00,['Tyron Speer'],244.0,Lunch,False
2P2FA216PELC1IPD,2017-05-04,4KRI0L5K510P68MI,NUQS9SHQH6IU92V8,2017-05-08 13:00:00+02:00,['Johnny Pollara' 'Lois Adams' 'Adam Hacker' 'Tyron Speer'],390.0,Lunch,False
VAV8BIAQX7D3SI4F,2017-01-11,V2Z8TCWWVI8LXNLA,NUQS9SHQH6IU92V8,2017-01-14 21:00:00+01:00,['Adam Hacker' 'Lois Adams' 'Helen Gomez'],714.0,Dinner,False
Q7C16LWLFP0DKAFG,2016-10-20,PVB7E5T01MVLW2HN,NUQS9SHQH6IU92V8,2016-10-15 21:00:00+02:00,['Helen Gomez' 'Lois Adams'],262.0,Dinner,False
0CD1BR7HEILGQI67,2016-08-26,YWWE1XKMGYWN2VOD,NUQS9SHQH6IU92V8,2016-08-30 09:00:00+02:00,['Johnny Pollara'],684.0,Breakfast,False
ZRP44ZI0JZJ6YJH0,2016-10-20,KWS39LAEQ8V8RZIU,PQ79N68UEQ9FFCPU,2016-10-18 14:00:00+02:00,['Beatriz Marshall' 'Monica Espinoza' 'Ann Vitt' 'Adam Gregory'],556.0,Lunch,False
GFBLCUWJH23U3DAL,2018-01-19,6V6S3UN7W1P7T3B0,PQ79N68UEQ9FFCPU,2018-01-14 07:00:00+01:00,['Monica Espinoza'],337.0,Breakfast,False
9EPT44W4A03QRFGP,2015-07-19,WF9Y97UVEYK2RREL,PQ79N68UEQ9FFCPU,2015-07-18 20:00:00+02:00,['Michael Exline'],156.0,Dinner,False
OXX1WA2USIYH69SU,2018-09-01,FX68L7JKDE58ZKS1,PQ79N68UEQ9FFCPU,2018-09-02 14:00:00+02:00,['Monica Espinoza' 'Ann Vitt'],124.0,Lunch,False
IRMI0DSQ0D63T6JP,2015-12-29,WFBJR91SK9XYLYDI,PQ79N68UEQ9FFCPU,2015-12-26 07:00:00+01:00,['Beatriz Marshall'],639.0,Breakfast,False
7JAKJVWML04M7P6M,2015-07-12,MNRGSIXULWMISBYV,PQ79N68UEQ9FFCPU,2015-07-09 13:00:00+02:00,['Ann Vitt' 'Monica Espinoza' 'Marcus Moralez' 'Beatriz Marshall'],565.0,Lunch,False
MPQHXFTZGOI68QRM,2017-08-16,PQBJPFGVMX5F21TM,PQ79N68UEQ9FFCPU,2017-08-13 12:00:00+02:00,['Marcus Moralez' 'Adam Gregory'],558.0,Lunch,False
3EPFXQZG2Z7UQL6I,2016-05-16,QONGLGIEB5RKYJDS,PQ79N68UEQ9FFCPU,2016-05-20 14:00:00+02:00,"['Adam Gregory' 'Michael Exline' 'Marcus Moralez' 'Monica Espinoza'
 'Beatriz Marshall']",394.0,Lunch,False
UZXP6F2RJC2MFNGN,2014-12-11,6JWEZ5JDQW3L0B6H,PQ79N68UEQ9FFCPU,2014-12-08 09:00:00+01:00,"['Michael Exline' 'Beatriz Marshall' 'Ann Vitt' 'Adam Gregory'
 'Monica Espinoza']",523.0,Breakfast,False
VZ24PELY5HVNXT1D,2015-12-24,P1HM0T4A26EYZXUF,PQ79N68UEQ9FFCPU,2015-12-21 20:00:00+01:00,['Monica Espinoza' 'Michael Exline' 'Ann Vitt'],19.0,Dinner,False
F7BV665ZKMMG3OIW,2018-04-09,X0OO46S3FIUFUD5L,93DU98KT3NZCOW58,2018-04-08 14:00:00+02:00,['Robin Ball' 'Mary Battle'],696.0,Lunch,False
ZTZ112TP2OS71ECZ,2017-09-22,G8HOLJITO8F8VJJX,93DU98KT3NZCOW58,2017-09-22 22:00:00+02:00,['Mary Battle'],380.0,Dinner,False
91T8A0W5OFCTCXJJ,2018-08-04,C3ZNJMQLYW5U4K3G,93DU98KT3NZCOW58,2018-08-07 12:00:00+02:00,['Robin Ball' 'Amy Farnes' 'Ahmad Gilbert'],706.0,Lunch,False
UX718KXCGGIIW4BJ,2014-01-11,BG7J4SRJ2N8VJCQX,93DU98KT3NZCOW58,2014-01-09 22:00:00+01:00,['Mary Battle' 'Amy Farnes' 'Robin Ball'],263.0,Dinner,False
DZFOATWANU3ED7AJ,2016-01-05,EL03IZR08ZF5BVAZ,93DU98KT3NZCOW58,2016-01-04 08:00:00+01:00,['Mary Battle'],713.0,Breakfast,False
UG0280IDONLPXNUL,2014-02-07,Z1Y0FQH2TDZCD61A,93DU98KT3NZCOW58,2014-02-04 09:00:00+01:00,['Mary Battle'],476.0,Breakfast,False
NDTIIPOH18OM1OI3,2014-06-16,L0GMC1G7BZ064NH1,93DU98KT3NZCOW58,2014-06-12 21:00:00+02:00,['Ahmad Gilbert' 'Amy Farnes' 'Robin Ball'],582.0,Dinner,False
YVOTFYCKNHOE3ACH,2014-05-12,CCWVKOY2XOCC7EB1,93DU98KT3NZCOW58,2014-05-08 08:00:00+02:00,['Robin Ball' 'Ahmad Gilbert'],39.0,Breakfast,False
D40XU02TAQBETTEI,2015-03-30,GO1L6QM50IGWXLFT,93DU98KT3NZCOW58,2015-03-29 21:00:00+02:00,['Mary Battle'],773.0,Dinner,False
BDZXTN9SP1FE913C,2014-08-06,X13NK2FKVD9OO6S2,93DU98KT3NZCOW58,2014-08-09 22:00:00+02:00,['Ahmad Gilbert'],461.0,Dinner,False
7H3C3HVWWQ44UI3T,2016-08-11,B3V8BGN27Q08N4II,93DU98KT3NZCOW58,2016-08-15 21:00:00+02:00,['Robin Ball'],125.0,Dinner,False
WPLI95GWCIZX4CCH,2014-11-24,LSBKVMD7XG8HJLU6,93DU98KT3NZCOW58,2014-11-20 13:00:00+01:00,['Mary Battle'],561.0,Lunch,False
XEB7374NHBQM2GHX,2017-02-18,8NHZKRAOAPGFLFLC,HYENPHTT6GZ7O2WY,2017-02-22 14:00:00+01:00,['Richard Turner'],554.0,Lunch,False
M3SEW0N0DN2NCLZF,2014-07-14,E35G71YM3ZCOPG9C,HYENPHTT6GZ7O2WY,2014-07-13 13:00:00+02:00,['Emma Webb'],575.0,Lunch,False
WFPGIJ5FWVUR0MDD,2015-04-24,YZGYWW94QFXSLQS7,HYENPHTT6GZ7O2WY,2015-04-26 08:00:00+02:00,['Stefanie Parlato' 'Emma Webb'],136.0,Breakfast,False
QMXPALMHBL805KH7,2017-03-23,1AFNTF97DJ7TYXWO,HYENPHTT6GZ7O2WY,2017-03-25 07:00:00+01:00,['Emma Webb'],136.0,Breakfast,False
29PGKTVH9XILX9R0,2017-05-28,41R2XFV876HPDV4M,HYENPHTT6GZ7O2WY,2017-05-24 08:00:00+02:00,['Stefanie Parlato' 'Richard Turner'],666.0,Breakfast,False
OULJIDK8HJ36P760,2018-09-08,YVD4TUKH8NGGGCNZ,HYENPHTT6GZ7O2WY,2018-09-12 14:00:00+02:00,['Stefanie Parlato'],722.0,Lunch,False
S51BMB1QC3NDWZOJ,2014-11-13,XGGMKHAEAL9TLQPZ,HYENPHTT6GZ7O2WY,2014-11-08 21:00:00+01:00,['Stefanie Parlato'],400.0,Dinner,False
0PLRQ71FXIC0941O,2016-04-07,MVTNDJI83HA5R1CZ,HYENPHTT6GZ7O2WY,2016-04-10 14:00:00+02:00,['Stefanie Parlato'],673.0,Lunch,False
V6G3EYLGJDF5G2B1,2018-06-29,EE1PI0ZZ46XHZT7C,BQMPJF0W2Z2E0PEW,2018-07-03 07:00:00+02:00,['Stacey Rowell'],562.0,Breakfast,False
URWK5DN1BMKWFLIQ,2017-10-11,KA0YLIMJOZ02D40N,BQMPJF0W2Z2E0PEW,2017-10-13 14:00:00+02:00,['Stacey Rowell'],592.0,Lunch,False
CPGAVOUWDG36PWWM,2014-03-26,2O462ISCYMGBV75V,BQMPJF0W2Z2E0PEW,2014-03-27 09:00:00+01:00,['Stacey Rowell'],217.0,Breakfast,False
LDAA14H3QIBJQVK1,2017-05-08,JWM4K8TOQEW8P17I,BQMPJF0W2Z2E0PEW,2017-05-09 14:00:00+02:00,['Stacey Rowell'],591.0,Lunch,False
QDNH0NULETR5SDJV,2017-02-02,6H66GICNGWGGDVJZ,BQMPJF0W2Z2E0PEW,2017-02-02 22:00:00+01:00,['Stacey Rowell'],863.0,Dinner,False
C1CJ4ITF3TTS458O,2015-11-15,C85VWX4UMRR60V9E,BQMPJF0W2Z2E0PEW,2015-11-18 14:00:00+01:00,['Stacey Rowell'],516.0,Lunch,False
F51XSDIV1RVNK482,2018-11-17,MEPZY7PSEK1WVPHC,BQMPJF0W2Z2E0PEW,2018-11-16 13:00:00+01:00,['Stacey Rowell'],467.0,Lunch,False
PMZY3CZE4VJT7CX7,2016-01-18,Z6IGK08LIG5Q71HH,BQMPJF0W2Z2E0PEW,2016-01-15 08:00:00+01:00,['Stacey Rowell'],775.0,Breakfast,False
V8RFHUJKSGT0TT7F,2018-01-04,SYHVZZCFFI50P5OZ,BQMPJF0W2Z2E0PEW,2018-01-06 13:00:00+01:00,['Stacey Rowell'],635.0,Lunch,False
6HOP2Y4ORNK6HW4D,2016-11-23,JMF3KXRVCSC4HTE6,BQMPJF0W2Z2E0PEW,2016-11-23 08:00:00+01:00,['Stacey Rowell'],374.0,Breakfast,False
JNKFETHVQKE3IQ2U,2018-08-11,QVIGQNI8UYVFH3BL,BQMPJF0W2Z2E0PEW,2018-08-07 20:00:00+02:00,['Stacey Rowell'],775.0,Dinner,False
JAKXO7DETNMJ5F26,2016-08-03,SQW1O1AUGR9H8KGU,R7ID6873ITH6GCLJ,2016-07-30 09:00:00+02:00,['Judie Montemurro'],19.0,Breakfast,False
SG30RH32SCZVB4QX,2016-12-17,BC008D4TYSGSDAFQ,R7ID6873ITH6GCLJ,2016-12-16 08:00:00+01:00,['Judie Montemurro'],287.0,Breakfast,False
7UYTEW7Y2RM5WTC4,2014-08-06,RSY9JOYX08L71PWT,R7ID6873ITH6GCLJ,2014-08-01 20:00:00+02:00,['Judie Montemurro'],340.0,Dinner,False
WLIFQDA4UHKJUTTG,2016-01-13,UDIQC6DLGY5USUAO,R7ID6873ITH6GCLJ,2016-01-15 14:00:00+01:00,['Judie Montemurro'],331.0,Lunch,False
1P4AZL0XM5YPZJ36,2015-03-29,JOZC7B78Y0JMHVG9,R7ID6873ITH6GCLJ,2015-03-27 08:00:00+01:00,['Judie Montemurro'],121.0,Breakfast,False
R78OBUWCXSWBAM2F,2017-03-29,CRJGD77RZ70G6T2W,R7ID6873ITH6GCLJ,2017-03-24 07:00:00+01:00,['Judie Montemurro'],687.0,Breakfast,False
GT2HK4BBK3GSPQPX,2016-06-05,PWFY9C7UA5LCQCAF,R7ID6873ITH6GCLJ,2016-06-02 13:00:00+02:00,['Judie Montemurro'],465.0,Lunch,False
B5CRUQ2YRC9CZT78,2017-04-15,JNUTLNFOHVARH95X,R7ID6873ITH6GCLJ,2017-04-13 07:00:00+02:00,['Judie Montemurro'],503.0,Breakfast,False
I87WFIDOTQ1296DH,2017-12-15,DVWVO2NWBVVP2IPC,R7ID6873ITH6GCLJ,2017-12-19 07:00:00+01:00,['Judie Montemurro'],782.0,Breakfast,False
KVY5QRZLUQXTPP1M,2015-06-16,BVSOC4MEB8HIPMJ8,R7ID6873ITH6GCLJ,2015-06-15 22:00:00+02:00,['Judie Montemurro'],183.0,Dinner,False
XQA2GHLAN4H6EA90,2016-10-22,R4DVWPAIBLNWIT81,R7ID6873ITH6GCLJ,2016-10-19 22:00:00+02:00,['Judie Montemurro'],371.0,Dinner,False
2JTIWB2HF586ISEU,2018-10-18,6PV01ECZV4JQP7WE,R7ID6873ITH6GCLJ,2018-10-15 09:00:00+02:00,['Judie Montemurro'],430.0,Breakfast,False
WK661VRF4WCKOKYV,2014-07-18,K4WDB27KTVGE8NFG,R7ID6873ITH6GCLJ,2014-07-21 14:00:00+02:00,['Judie Montemurro'],363.0,Lunch,False
E4FXQ6P8K092R3JP,2017-11-11,FB5RI62Q908BOW6J,R7ID6873ITH6GCLJ,2017-11-11 14:00:00+01:00,['Judie Montemurro'],212.0,Lunch,False
Y16LFXHYDNKF9P54,2015-09-29,E5HJR53TCU93ZKU1,R7ID6873ITH6GCLJ,2015-09-25 20:00:00+02:00,['Judie Montemurro'],578.0,Dinner,False
OA780VCA8Q1YHNOS,2016-06-16,LN3Q9VYV0A865M74,W2X6NP1JBOKWCO33,2016-06-12 12:00:00+02:00,['Judith Mulloy'],337.0,Lunch,False
H2S305U979OBZ76H,2016-02-19,DOFKL3XS11IJ9UV7,W2X6NP1JBOKWCO33,2016-02-22 22:00:00+01:00,['Judith Mulloy'],359.0,Dinner,False
DFMYU5P6BBMWP4HU,2017-12-16,X7NS2UXVE1J0S78Q,W2X6NP1JBOKWCO33,2017-12-16 20:00:00+01:00,['Judith Mulloy'],110.0,Dinner,False
R5RROQZEHSVU7JWT,2014-06-02,BAZRFTKXVH12H4L0,W2X6NP1JBOKWCO33,2014-05-31 08:00:00+02:00,['Brandon Rivera'],468.0,Breakfast,False
2XUZ0WI63RZZYPWU,2014-07-19,QCELKDCOIV5MEJDJ,W2X6NP1JBOKWCO33,2014-07-18 14:00:00+02:00,['Judith Mulloy'],705.0,Lunch,False
HL9789A3WQYQ9M2B,2017-03-29,QSXWWK981DQL0P3I,D459BZ8Z7N1KAFGU,2017-03-25 14:00:00+01:00,['Allen Garfinkle' 'Lucas Hughes'],434.0,Lunch,False
N8ZC2ZAL8UW0I1LT,2017-09-08,B4OZZYFXHJSS4I1U,D459BZ8Z7N1KAFGU,2017-09-05 08:00:00+02:00,['Lucas Hughes'],23.0,Breakfast,False
BQ5VSF3JACQW960R,2014-01-12,77TAXH8L3RPA1ZVB,D459BZ8Z7N1KAFGU,2014-01-14 13:00:00+01:00,['Lucas Hughes'],192.0,Lunch,False
UAAH8C3JD78XG0E3,2016-03-03,QU2MUJKVS6FSLBFY,D459BZ8Z7N1KAFGU,2016-03-06 12:00:00+01:00,['Lucas Hughes'],457.0,Lunch,False
A8O3Q4KLOFAA2V68,2018-11-21,3K8IEBTADX65UUJG,D459BZ8Z7N1KAFGU,2018-11-25 14:00:00+01:00,['Allen Garfinkle'],564.0,Lunch,False
KKEXRRGRD0TSHLME,2014-03-04,BAN3IYPDXQZBKHQZ,D459BZ8Z7N1KAFGU,2014-03-08 22:00:00+01:00,['Allen Garfinkle' 'Denise Thompson'],616.0,Dinner,False
4G2CZZRD4SBL5C3V,2015-01-29,D7938B13YMBVISUB,D459BZ8Z7N1KAFGU,2015-01-28 21:00:00+01:00,['Lucas Hughes' 'Allen Garfinkle'],665.0,Dinner,False
5IQ1UVD72WWNW7IG,2015-08-08,DT061LMSSNINXH27,D459BZ8Z7N1KAFGU,2015-08-11 12:00:00+02:00,['Denise Thompson' 'Lucas Hughes'],617.0,Lunch,False
QUHOXLQG8UIRF29I,2015-06-23,OOXJOC2WLVBO9PLV,D459BZ8Z7N1KAFGU,2015-06-27 20:00:00+02:00,['Allen Garfinkle'],423.0,Dinner,False
L2H61VTR5QMK9UO0,2017-02-28,1YQCBQTNUKCMI1GV,MR6NETSKD2PSN54L,2017-02-25 09:00:00+01:00,['Martin Riley' 'Rosa Parramore' 'Jennifer Lee'],39.0,Breakfast,False
6N0744MCV3DD9ZJY,2015-12-14,NQKN9EDFMG0SKMD9,MR6NETSKD2PSN54L,2015-12-16 14:00:00+01:00,['Rosa Parramore'],580.0,Lunch,False
OSOX9QEY53I7U8QB,2014-04-16,IGX1RR0ZYCAK7YM9,MR6NETSKD2PSN54L,2014-04-14 14:00:00+02:00,['Martin Riley'],468.0,Lunch,False
R622XWYISTR4FIV2,2016-07-11,PRJGBASZOKJR8C99,MR6NETSKD2PSN54L,2016-07-09 20:00:00+02:00,['Martin Riley'],100.0,Dinner,False
PSQXKK7KIDIRKDSG,2018-12-07,GG9MXLE8MGY8VGPD,MR6NETSKD2PSN54L,2018-12-09 07:00:00+01:00,['Jane Bruce'],400.0,Breakfast,False
Z8PYUN4L85MEW5W4,2016-07-26,MG7LI3RM8K3UKR34,MR6NETSKD2PSN54L,2016-07-30 21:00:00+02:00,['Jane Bruce' 'Jennifer Lee' 'Rosa Parramore'],503.0,Dinner,False
8XWFE5AX3D9LX5AY,2017-09-18,99NEQYAVFP9W1IHK,MR6NETSKD2PSN54L,2017-09-22 08:00:00+02:00,['Jane Bruce'],137.0,Breakfast,False
X546I8JFNVJFE7FH,2017-10-01,G2UDNGRTBYGIS90Z,MR6NETSKD2PSN54L,2017-09-26 07:00:00+02:00,['Martin Riley' 'Jane Bruce' 'Rosa Parramore'],409.0,Breakfast,False
2H7XSZBSVIB592ZV,2014-02-27,ASSDKQPHZMMOZSRH,MR6NETSKD2PSN54L,2014-02-28 21:00:00+01:00,['Rosa Parramore'],206.0,Dinner,False
GCB5ULGM1W8A8HPR,2017-12-14,XI16TWCYLA0F7NLZ,MR6NETSKD2PSN54L,2017-12-15 09:00:00+01:00,['Earl Sorrentino' 'Jane Bruce'],339.0,Breakfast,False
8PQ7WFUV58ZCTOX3,2018-10-23,VUFHEAD9BFDM7OHB,MR6NETSKD2PSN54L,2018-10-21 09:00:00+02:00,['Jane Bruce'],374.0,Breakfast,False
24UHRMDD41R01QYL,2016-08-15,XDOF4EDE9AII700O,MR6NETSKD2PSN54L,2016-08-11 14:00:00+02:00,['Jennifer Lee' 'Jane Bruce' 'Rosa Parramore' 'Martin Riley'],851.0,Lunch,False
7GKHN5LYWN5KVWBA,2018-11-03,63HL1M214Q3PS11N,MR6NETSKD2PSN54L,2018-10-30 07:00:00+01:00,['Earl Sorrentino' 'Jennifer Lee'],346.0,Breakfast,False
2UDNOCM41XE38JXR,2014-10-01,4RRVQGEPPDEDYPIZ,MR6NETSKD2PSN54L,2014-10-01 08:00:00+02:00,['Martin Riley' 'Earl Sorrentino'],311.0,Breakfast,False
DVJBVSN0T8EV74YS,2016-10-17,9CDJFV82IUFTKF61,MR6NETSKD2PSN54L,2016-10-14 08:00:00+02:00,['Martin Riley' 'Jennifer Lee' 'Rosa Parramore' 'Jane Bruce'],360.0,Breakfast,False
CMZRPK9A9MXHEGHV,2017-02-26,JZ0TZBNT3OV4YKI7,2K2NYUSW1RL19Z2J,2017-02-22 14:00:00+01:00,['Errol Morse' 'Jacqueline Vicars' 'Anne Martinez'],150.0,Lunch,False
LGH6S99JUDTSQ8JI,2016-12-24,1F0ZOH8JGLS6RT97,2K2NYUSW1RL19Z2J,2016-12-27 21:00:00+01:00,['Errol Morse' 'Charles Boyd' 'Stefani Bello' 'Jacqueline Vicars'],242.0,Dinner,False
OLNSKQQ7LOQWGVJE,2017-05-04,PUHROSLYYVDVC9VQ,2K2NYUSW1RL19Z2J,2017-05-06 14:00:00+02:00,['Anne Martinez'],825.0,Lunch,False
8KN0EADXEF6N8VYN,2016-09-04,SJHT4BHE8X27TUFY,2K2NYUSW1RL19Z2J,2016-09-01 12:00:00+02:00,['Errol Morse' 'John Collins' 'Jacqueline Vicars' 'Charles Boyd'],528.0,Lunch,False
WZJKX79E10TY5JEC,2018-11-21,7JSTGILNO5SMDWIN,2K2NYUSW1RL19Z2J,2018-11-16 20:00:00+01:00,['Anne Martinez'],827.0,Dinner,False
J37Z63J3QEEJ55E9,2018-03-14,ZZUW0R5XEOZYJXWT,2K2NYUSW1RL19Z2J,2018-03-16 14:00:00+01:00,['John Collins' 'Errol Morse' 'Anne Martinez' 'Stefani Bello'],359.0,Lunch,False
IK417YPT82A8QPTG,2017-04-29,E566VZ360GUBTUTL,2K2NYUSW1RL19Z2J,2017-04-27 13:00:00+02:00,['John Collins' 'Anne Martinez'],764.0,Lunch,False
ESFKC2ABVV5H3WZO,2018-03-02,C96S7YI5YEXXFBBC,2K2NYUSW1RL19Z2J,2018-03-06 14:00:00+01:00,['Errol Morse'],205.0,Lunch,False
2DX8F7UAK13Z4LV6,2015-12-21,MN09ZNW9TVU1AGOV,2K2NYUSW1RL19Z2J,2015-12-18 09:00:00+01:00,"['Jacqueline Vicars' 'Anne Martinez' 'Charles Boyd' 'Errol Morse'
 'Stefani Bello']",824.0,Breakfast,False
3PDNFOHFGJDMWD4T,2015-11-22,998UOABRE0Y58AR9,2K2NYUSW1RL19Z2J,2015-11-19 12:00:00+01:00,['Errol Morse' 'Jacqueline Vicars' 'Anne Martinez' 'Stefani Bello'],351.0,Lunch,False
GZO831W6LRMKFY43,2018-12-18,FVDDWV9QF20DCSMD,PYAQ341Y4240ACP4,2018-12-16 22:00:00+01:00,['Ron Pignone' 'Carlos Haliburton' 'Douglas Delmonte' 'Sonja Vanhouten'],559.0,Dinner,False
5QOUK1EGHK8H9ZXV,2016-09-30,NSUGLYSZ5M2DLMYL,PYAQ341Y4240ACP4,2016-10-03 22:00:00+02:00,['Carlos Haliburton' 'Sonja Vanhouten'],263.0,Dinner,False
0G7GLVQYWIDX1NYD,2017-03-17,6X5DA0MLRQ5WK8CS,PYAQ341Y4240ACP4,2017-03-19 13:00:00+01:00,['Shanna Thomas' 'Sonja Vanhouten' 'Carlos Haliburton' 'Douglas Delmonte'],616.0,Lunch,False
7362WJKH6JEYHMRZ,2015-12-11,XS5ONK8MDWWG51E4,PYAQ341Y4240ACP4,2015-12-06 08:00:00+01:00,['Ron Pignone' 'Sonja Vanhouten' 'Shanna Thomas' 'Carlos Haliburton'],228.0,Breakfast,False
SS6TLV5CW0888BC4,2015-12-01,RZK62CIZ31ZJ5B0K,PYAQ341Y4240ACP4,2015-11-29 12:00:00+01:00,['Ron Pignone'],253.0,Lunch,False
GOEFOY0OCXW7IGS3,2016-04-11,M9FSMVWJ67T0VN2M,PYAQ341Y4240ACP4,2016-04-12 07:00:00+02:00,['Carlos Haliburton' 'Sonja Vanhouten' 'Douglas Delmonte' 'Ron Pignone'],23.0,Breakfast,False
TXAS5ABHHGCBWF9L,2017-03-26,LJDJH65OK3EHS0L9,PYAQ341Y4240ACP4,2017-03-24 08:00:00+01:00,['Carlos Haliburton'],222.0,Breakfast,False
D2SHQ8W91NWYKMHF,2014-06-04,ZCT7JOJ1040TTS65,PYAQ341Y4240ACP4,2014-06-08 21:00:00+02:00,['Shanna Thomas' 'Carlos Haliburton' 'Sonja Vanhouten' 'Ron Pignone'],347.0,Dinner,False
ZBGALD4ROHQ98IW5,2016-08-07,PBVHIAZ9F4534BC4,PYAQ341Y4240ACP4,2016-08-10 14:00:00+02:00,['Shanna Thomas' 'Carlos Haliburton' 'Ron Pignone'],221.0,Lunch,False
JR8LHU5RN35DQFTT,2017-03-03,1NIW1TDB6AACJLIY,PYAQ341Y4240ACP4,2017-02-26 20:00:00+01:00,['Douglas Delmonte' 'Ron Pignone' 'Shanna Thomas' 'Sonja Vanhouten'],427.0,Dinner,False
A9VCUDIUJP5N3ZVQ,2018-09-12,H64R5DTZT7QYBY8F,PYAQ341Y4240ACP4,2018-09-16 22:00:00+02:00,['Carlos Haliburton'],105.0,Dinner,False
LEL63WOC2Y9XIL0U,2014-10-25,9VQRC3RIJIKH9950,PYAQ341Y4240ACP4,2014-10-21 09:00:00+02:00,['Shanna Thomas' 'Ron Pignone' 'Douglas Delmonte'],76.0,Breakfast,False
HYZYGMMCWDFXJB9W,2015-07-25,L4Q4I15LLO2DX3SU,PYAQ341Y4240ACP4,2015-07-25 20:00:00+02:00,['Shanna Thomas' 'Sonja Vanhouten' 'Douglas Delmonte'],381.0,Dinner,False
FONZ46R36Y0UIJ37,2014-11-25,BR7PYZM368PLX162,PYAQ341Y4240ACP4,2014-11-23 20:00:00+01:00,['Sonja Vanhouten'],266.0,Dinner,False
2IS9TX3DAKE977D7,2017-06-19,341DDF2VX97GFUDK,PYAQ341Y4240ACP4,2017-06-20 21:00:00+02:00,['Carlos Haliburton' 'Douglas Delmonte'],573.0,Dinner,False
ICUG2WCQX1M7DY0B,2017-09-18,3CE5CIEAEJ7QWG7A,PYAQ341Y4240ACP4,2017-09-18 09:00:00+02:00,['Carlos Haliburton' 'Douglas Delmonte'],850.0,Breakfast,False
TJH86VTC3F3X1OU3,2017-08-21,O3E9EUI54L4UYHNN,4VVOCC6ELGQAOZ7T,2017-08-21 07:00:00+02:00,"['Ryan Marcy' 'Ronnie Monroe' 'Clifford Hardman' 'David Leung'
 'Fidela Smith']",183.0,Breakfast,False
0ZELE086OW7RD5GG,2017-12-25,BVQ03DKF08A3QZOL,4VVOCC6ELGQAOZ7T,2017-12-22 21:00:00+01:00,['Edward Young'],227.0,Dinner,False
3ZSRFIJEMLEDJKFR,2014-08-06,L72AM3SOH5O6FSRH,4VVOCC6ELGQAOZ7T,2014-08-01 12:00:00+02:00,['Ronnie Monroe' 'Ryan Marcy' 'Clifford Hardman'],158.0,Lunch,False
1KH57PSETXEIAHFP,2017-01-08,H18EZKWK2MIQ32MY,4VVOCC6ELGQAOZ7T,2017-01-10 22:00:00+01:00,['Ryan Marcy' 'David Leung' 'Ronnie Monroe'],145.0,Dinner,False
081O8LNCWCXNY0OI,2018-07-17,IMSE1GYESMUWULWO,4VVOCC6ELGQAOZ7T,2018-07-12 14:00:00+02:00,['David Leung' 'Ryan Marcy' 'Fidela Smith' 'Edward Young' 'Ronnie Monroe'],33.0,Lunch,False
CKJ0FK7JTBQ4WUIQ,2017-04-11,G0WB3TO7TJT6R5V6,4VVOCC6ELGQAOZ7T,2017-04-08 08:00:00+02:00,['Edward Young'],417.0,Breakfast,False
ORBCUROQMVBRWA4J,2018-03-12,2SD4S5VA4UCSV7QQ,4VVOCC6ELGQAOZ7T,2018-03-11 08:00:00+01:00,['Ronnie Monroe' 'Fidela Smith' 'Edward Young'],117.0,Breakfast,False
6T8BSU596DZ0DS03,2018-08-24,DUPM22FYBAORTP70,4VVOCC6ELGQAOZ7T,2018-08-27 08:00:00+02:00,['Fidela Smith' 'Clifford Hardman' 'Edward Young' 'David Leung'],145.0,Breakfast,False
V5Y90ORVSK575YXY,2015-01-18,HX3NH3YADL2O4PHG,4VVOCC6ELGQAOZ7T,2015-01-17 13:00:00+01:00,['Clifford Hardman' 'Ronnie Monroe' 'Ryan Marcy'],22.0,Lunch,False
QCOO80QPGQB867L5,2014-08-12,E8G0ARW53HADVJY9,4VVOCC6ELGQAOZ7T,2014-08-10 14:00:00+02:00,"['Ronnie Monroe' 'Edward Young' 'Ryan Marcy' 'Fidela Smith'
 'Clifford Hardman']",97.0,Lunch,False
5G8N0XZ9THO4GEAN,2015-12-30,EPIARMPR4ILY3Z0T,4VVOCC6ELGQAOZ7T,2015-12-25 08:00:00+01:00,['Edward Young' 'Ronnie Monroe' 'David Leung' 'Ryan Marcy'],318.0,Breakfast,False
LGBTMI5TE00DBS1Q,2016-09-05,ZVTYWJ7CPWGCF2VR,4VVOCC6ELGQAOZ7T,2016-09-08 14:00:00+02:00,['Ronnie Monroe' 'Fidela Smith' 'David Leung' 'Edward Young' 'Ryan Marcy'],30.0,Lunch,False
LL2U38TLBRNAXAAU,2018-04-14,Y8D8FMT1F4KF222B,4VVOCC6ELGQAOZ7T,2018-04-11 21:00:00+02:00,['Fidela Smith' 'Edward Young' 'Clifford Hardman'],294.0,Dinner,False
